-14.30571199,-170.7007316,-11
19.302045812216,166.6380033975,12
-21.22261325,-159.7876887,-10
-17.67468408,-149.4004167,-10
-19.05230922,-169.8687811,-11
-24.36612175,-128.3149849,-8
-13.63425295,-172.4410766,13
-9.195174767,-171.8526595,13
-21.15927213,-175.2041588,13
-14.28344231,-178.1273556,12
13.758041517055,-88.85911489,-6
15.820878515353,-90.31219349,-6
23.874360680936,-101.5539973,-6
57.550480044656,-98.41680518,-6
-35.69727052,-64.53238504,-3
-51.75901313,-58.74664636,-3
-37.82938283,-70.76863432,-3
-1.564272139,-78.46303261,-5
-8.522717984,-74.11416197,-5
-16.73124884,-64.45209598,-4
-11.52463042,-54.35520661,-4
-23.42190559,-58.38906357,-4
-32.78195044,-56.01919523,-3
-54.37666444,-36.77509576,-2
-77.16987521,-177.5645161,-12
-17.82247095,177.98144613733,12
-15.96296332,-5.717391621,0
18.222874004219,-63.06008344,-4
17.07146759373,-61.78530823,-4
12.515625722993,-69.97564014,-4
24.721626336468,-78.0727537,-5
13.183219369338,-59.55738395,-4
17.242524766472,-88.6827351,-6
32.315067430741,-64.74585006,-4
12.18084498244,-68.29350446,-4
18.421958196197,-64.62406519,-4
19.31123180562,-81.25203209,-5
4.1877538773527,-72.64450662,-5
9.8634674074062,-84.14673626,-6
21.476176522869,-79.69817858,-5
12.19999664794,-68.96939769,-4
15.429269860941,-61.36047195,-4
18.77954818523,-70.43495199,-4
3.8574297424971,-53.32232307,-3
12.112926656339,-61.67937937,-4
16.244200027056,-61.54382262,-4
4.682119814,-58.91352613,-4
18.883520486984,-72.8929138,-5
14.74037069575,-86.49251679,-6
18.122078893417,-77.30358895,-5
14.642697353598,-61.01432381,-4
16.73536339146,-62.18693281,-4
12.893566631931,-85.01608833,-6
8.4395367495769,-80.14428761,-5
18.216224086611,-66.4942534,-4
17.63251261639,-63.23739482,-4
17.905616912417,-62.8305161,-4
17.49190423,-62.97823059,-4
17.314736299588,-62.74560386,-4
13.89574918513,-60.96895109,-4
18.078012113224,-63.06678525,-4
46.951539136152,-56.32465353,-3
13.254808122971,-61.19376635,-4
18.039426084631,-63.06883136,-4
4.0987235959202,-55.85551431,-3
10.415515638298,-61.3723658,-4
21.799865427484,-71.74058947,-5
17.738009708773,-64.76155341,-4
7.1483247605071,-66.36492136,-4
12.108709036313,-1.693281621,0
15.076411518652,-23.63401006,-1
7.5367792794213,-5.571710195,0
13.428617959189,-15.38338039,0
7.945304672,-1.219233363,0
36.140226713361,-5.345549485,1
10.255986541378,-10.98694885,0
11.980075324821,-14.98018676,0
6.520129794,-9.258988935,0
17.168146208585,-4.346399842,0
20.46673121282,-10.49507905,0
28.687598134979,-8.817212587,0
39.675292147021,-7.933662184,0
14.228861491763,-14.61087537,0
8.5613303847506,-11.78656696,0
74.16847218966,-42.07567788,-2
49.458707713789,-2.576392583,0
53.304895398165,-8.241128546,0
54.22855301008,-4.532995055,0
49.215396925724,-2.129160116,0
53.978447350802,-2.852943909,0
65.123609202055,-19.05682967,0
62.130896281495,-6.981106091,0
78.573189364696,16.036378851505,1
-54.42316679,3.4119694650576,0
-43.82765433,170.69035541429,12
-12.16742406,17.65176878,1
-22.236609,23.857799569956,2
-3.261251993,29.885182278453,2
-11.65886147,43.348265874294,3
-0.72943916,14.879732849491,1
-3.338629596,23.419827574282,2
-0.62844846,11.839410898546,1
0.68991823183762,37.953094112624,3
-29.60168117,28.244753178642,2
-13.12898646,34.234411822989,2
-17.06449194,42.743747610896,5
-17.52523031,35.20857703129,2
-21.90858163,18.164513458453,1
-2.01468746,29.919439681764,2
0.22744704294794,6.6061587968576,0
-28.55361931,24.752527464891,2
-26.56254094,31.510685746082,2
-6.35579444,34.818322060604,3
-13.16283295,27.755213634309,2
-18.92700122,29.717829640721,2
-7.323548444,72.43501618476,6
-49.26329687,69.546869847248,5
-53.08417004,73.49298560844,0
-19.04163612,46.684934668325,3
-20.28142317,57.564156710665,4
-12.82446842,45.128142327031,3
-11.56622487,47.290948081543,5
-21.11982546,55.543935061947,4
-4.660002319,55.472507895955,4
28.350969744889,2.6558464719769,1
9.5030131996159,2.3057145288302,1
6.294168487481,12.948474142398,1
6.3313900339443,20.520743419397,1
15.283493546655,18.427113900363,1
1.5954643936591,10.425456672354,1
1.8676673749241,-157.3902419,14
27.202915771691,17.911333924542,2
35.890522650899,14.441922442508,1
17.081053924073,8.86863247,1
9.61029352,8.1477148452562,1
8.6607430377178,0.89908575711097,0
34.086361795657,9.655875517,1
35.117004163452,33.375346009199,2
11.750235727619,42.61349689879,3
26.605170344506,30.240135435012,2
15.005533147668,39.26724014,3
8.7293895570484,39.914902886544,3
39.42012261728,23.110368936162,2
33.105075667528,43.832529181057,3
31.513542220043,35.027923472437,2
31.387064884449,36.957288845472,3
33.911601707221,35.896519463247,2
31.930818736454,35.242511841546,2
7.6577820417633,30.38518569,2
15.670602309843,29.951458283594,2
35.097511060583,38.51173231,3
38.932073631234,35.568867640767,3
1.2821729218416,32.343717684631,3
42.548598348548,1.5802243611233,1
38.82080892,-96.33161661,-6
46.64236822,2.1940236627886,1
47.14627562133,9.5476746723764,1
43.747982249957,7.4128208732712,1
46.736781286849,8.2869287948953,1
50.61821389,4.6750101546965,1
51.083045398005,10.426171427431,1
49.775234545424,6.1032303384589,1
52.134054128924,5.5541364261285,1
41.141658948917,20.061082767269,1
47.631858269896,13.797778364631,1
44.144153561264,17.834672407875,1
44.911921008567,16.625761129583,1
49.74917370931,15.383273292024,1
56.001188179711,9.3786705424094,1
47.225273324863,19.396200483661,1
42.982011276143,12.763657166123,1
42.736948352105,19.295050871568,1
52.068480556925,19.435732792345,1
43.942820729098,12.461278349582,1
44.02679870132,20.856774443957,1
48.698083905205,19.581015362491,1
46.137592295645,14.890636899974,1
41.594028901431,21.709989238728,1
41.904023513167,12.451312917026,1
64.977758829477,16.670259272391,1
62.734209861084,17.062431988005,1
53.467913745432,27.964252054715,3
42.820436773024,25.251739122562,2
58.648108311231,25.916870250634,2
65.015789597499,25.657384334547,2
42.179862777372,43.378866534112,4
56.813853047554,24.693671325654,2
55.294373934172,23.946021605014,2
47.07256746,28.391111865941,2
45.824548943976,25.094158201563,2
48.657532515564,31.273772084426,2
34.134026013769,66.592161310953,4
26.047985015371,50.540695402277,3
23.586300567747,81.173004085302,5
32.90602374289,54.237077001065,3
29.281360965443,47.563111093202,3
-0.606557717,73.100762451405,5
28.300920699756,84.13388983,5
20.72428332,55.84108812,4
30.116188371411,69.088350907697,5
25.318528486425,51.197949187432,3
24.136038144758,44.600958178226,3
6.5245345731039,45.40037867244,3
7.6966309393299,80.669311697706,5
38.56933138383,70.942152810657,5
39.060691180014,58.45773576,5
24.182502923091,54.279205257896,4
16.001392616307,47.468157932064,3
40.178412742307,45.054908319653,4
40.39205099,48.634592670644,4
47.641465195177,66.37591935,6
41.356989054384,74.175329034683,6
41.48790652,63.85482976,5
-10.4464408,105.70209512201,7
-12.17124945,96.83688767323,6
0.15591979959038,113.96538246847,7
-8.809894631,125.95024049563,9
-25.69733767,134.02277170916,9
-0.522102144,166.92937633139,12
-21.33003373,165.50767040439,11
-29.03765445,167.95259597483,11
-7.156912819,144.83489429947,10
-9.613104735,160.16475795034,11
-8.514701506,179.217834,12
-15.18913212,166.8491273567,11
12.699186865508,105.03973078681,7
18.117282736873,103.76375899026,7
3.6716608556388,114.63330303993,8
19.9012279314,97.088922853973,6
1.3528251890006,103.81025757634,8
13.662227847455,101.08675116215,7
16.517347170839,105.91338832759,7
23.67372867,90.432125626086,6
27.421639339598,90.467166471739,6
38.073254811057,104.6911385585,8
4.5432058899176,114.64309583605,8
15.586542251094,121.82208941417,8
36.402386712544,127.76224551358,9
47.086444546049,103.39873603275,8
40.191980914708,127.33798056537,9
13.445430479945,144.78024458299,10
36.767388325978,137.46934234352,9
7.3079299009943,168.72016025351,12
6.8789448129255,158.22918994445,11
15.178063516432,145.74119737203,10
7.5347758525474,134.57965086721,9
59.039434214106,98.67049907,7
40.365008336684,-3.651625141,1
28.297665106526,-16.53799441,0
